"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000019841",573.22723241053,1.27366762671875,0.371469509913486,3.42872723797811,0.000606418644837695,0.00333264279044135
"ENSMUSG00000064246",10.3478744697723,-5.15021995425509,1.50233782200512,-3.42813705334348,0.000607738564328228,0.00333845031463296
"ENSMUSG00000050397",10.6620277901394,-4.40393143996402,1.28496844034995,-3.42726817381183,0.000609686637698389,0.00334826316894097
"ENSMUSG00000024083",688.331608848184,-0.966922979998496,0.282162900586429,-3.42682534801317,0.000610681710324019,0.00335283853899456
"ENSMUSG00000085992",27.0084049069875,3.79263964563839,1.10679073559062,3.42669984820076,0.000610963995337138,0.00335349908787384
"ENSMUSG00000031392",1754.1864559619,-0.417332425131168,0.121807923441382,-3.42615170951504,0.000612198340138223,0.00335938362953135
"ENSMUSG00000036073",458.797548454997,0.811982148541631,0.23700553709167,3.42600497231239,0.000612529168860719,0.00336030840278016
"ENSMUSG00000040771",878.851388035993,0.927496127517906,0.27081069673888,3.42488734265993,0.000615054403176946,0.00337326791082795
"ENSMUSG00000021650",1038.80345159522,0.678268245137736,0.198134888452715,3.42326508185662,0.000618737068941934,0.00339166859289749
"ENSMUSG00000063268",307.10034898691,-1.04810028438839,0.30616864772651,-3.42327763528752,0.00061870849301821,0.00339166859289749
"ENSMUSG00000060438",394.088045299155,0.840432169289027,0.245535794213245,3.42284990252428,0.00061968285203942,0.00339595388264271
"ENSMUSG00000042390",3100.45879121574,0.701171903742004,0.204878372856599,3.42238125950355,0.000620752042054437,0.00340091301367956
"ENSMUSG00000024663",67.9723983058215,-1.50211120217978,0.438932290206705,-3.42219343551234,0.00062118103647148,0.00340236301034538
"ENSMUSG00000058486",584.7368310098,-0.674007135735533,0.196964824432648,-3.4219670323216,0.000621698513339749,0.0034042967522312
"ENSMUSG00000031255",17.6214929614112,-2.6647254390829,0.778781578854125,-3.42165956596417,0.000622401913899585,0.00340724728328318
"ENSMUSG00000068206",237.431586922454,1.11383337490129,0.325540521898105,3.42148918483926,0.000622792018993761,0.00340848161809327
"ENSMUSG00000004892",22.1378376207851,-2.84241361892387,0.830849756841995,-3.42109219569095,0.00062370184915771,0.00341253344032025
"ENSMUSG00000033590",211.02207082005,1.34957100444047,0.394493475755833,3.42102236761899,0.000623862010800433,0.00341253344032025
"ENSMUSG00000028435",549.326026070427,-2.10790777197921,0.616240135228503,-3.4205947510991,0.000624843651367833,0.00341700025301628
"ENSMUSG00000007610",1027.76197819362,0.590195756632492,0.172620189749482,3.4190424508803,0.000628419216388196,0.00343564601428604
"ENSMUSG00000010175",133.111602660853,-1.85090706524183,0.541382552146519,-3.41885245082834,0.000628858167240116,0.00343713819813605
"ENSMUSG00000025742",2164.61855274716,0.645431660573,0.188799754547435,3.41860434151591,0.000629431795442446,0.00343936550352083
"ENSMUSG00000034855",33.944126012327,-3.02181544028231,0.884114139443115,-3.41790194893352,0.00063105836635863,0.00344734364566994
"ENSMUSG00000038467",2311.11190072848,-0.656421664060049,0.192114411177852,-3.41682677543831,0.000633555783084926,0.00346007357768143
"ENSMUSG00000041406",1441.02407240388,0.675305866449054,0.197696279387937,3.41587544560669,0.000635773198794684,0.00347126801367224
"ENSMUSG00000005802",384.473650295047,-1.0883315037988,0.318643892118676,-3.41551032584508,0.000636626156919441,0.00347500868780915
"ENSMUSG00000040078",1132.72033440312,0.766997404537698,0.224629528987699,3.41449945603411,0.000638993211376263,0.00348700987040964
"ENSMUSG00000041488",954.428146935275,0.96791867516399,0.283505413102819,3.41411003257619,0.000639907268330351,0.00349107775586603
"ENSMUSG00000039529",12.5532100298374,6.94531075082404,2.03463781737418,3.41353664594094,0.000641255338603752,0.00349751067714754
"ENSMUSG00000038900",15897.7766923427,0.556457691332917,0.163140635016565,3.41090796463073,0.000647469425394415,0.00353047326398893
"ENSMUSG00000038374",5412.47358618151,0.828988708729572,0.243153814278959,3.4093181354684,0.00065125484258933,0.00355017911031319
"ENSMUSG00000021116",4261.75532448692,0.595505564952016,0.174701515823971,3.40870290760411,0.000652725228891894,0.00355725799920447
"ENSMUSG00000039478",196.667396600312,1.70820156410191,0.50114724134382,3.40858219536716,0.000653014091571172,0.00355789572418146
"ENSMUSG00000027637",555.607828497747,1.25301362444753,0.367694379454215,3.40775843869965,0.00065498850562441,0.00356752269334942
"ENSMUSG00000041540",16.207097697285,-4.82252643571264,1.41518460628576,-3.40770130927982,0.000655125641427478,0.00356752269334942
"ENSMUSG00000028138",4446.86580059637,0.533554636644536,0.156609376468829,3.40691374089425,0.000657018876116885,0.00357598994849643
"ENSMUSG00000062296",75.376424296364,2.16642415560317,0.635891071916132,3.40691079224477,0.000657025973921968,0.00357598994849643
"ENSMUSG00000014601",1590.58617708299,-0.405159910788139,0.118928760186426,-3.40674459359564,0.000657426152234191,0.00357628771830181
"ENSMUSG00000061838",1832.70315500927,0.455981213500801,0.133844075813182,3.40680908535132,0.000657270840061643,0.00357628771830181
"ENSMUSG00000027104",1921.16548196664,0.793464023263596,0.232927385027185,3.40648663175003,0.000658047729781914,0.00357872870958885
"ENSMUSG00000027233",146.860417023938,-1.63785785514873,0.480920362829756,-3.40567374920768,0.000660010004620197,0.00358845775621233
"ENSMUSG00000014226",3416.43489427634,0.793580050866243,0.233022911367069,3.40558808664165,0.00066021710816459,0.00358864137764234
"ENSMUSG00000110393",38.3398673708534,2.52577226660845,0.741811540673404,3.40487054746493,0.000661954253356747,0.00359713933372654
"ENSMUSG00000039701",342.096056533084,1.30236519103996,0.382565635075174,3.40429215704136,0.000663357615399563,0.0036038194881219
"ENSMUSG00000061356",81.4102311682166,1.98839815801916,0.584125426232474,3.40406027322599,0.000663921016916887,0.00360593408558427
"ENSMUSG00000029634",539.297901077308,0.690036481686387,0.202732118870366,3.40368603421751,0.000664831233357651,0.00360993072526536
"ENSMUSG00000025722",959.742491548238,0.660350793534749,0.194024945513025,3.40343243900263,0.000665448681799316,0.0036123360010417
"ENSMUSG00000027168",22.0654451370892,-2.76535527987723,0.812590294963651,-3.40313599241415,0.000666171139809445,0.00361530990265131
"ENSMUSG00000060508",39.9994959622777,2.25182647598865,0.661873160329477,3.40220243236288,0.000668451048597889,0.00362673231398603
"ENSMUSG00000020950",15.7173829019344,-3.21552161016946,0.945209711165694,-3.40191342956461,0.000669158310650082,0.00362961846049235
"ENSMUSG00000028047",564.419872962659,-0.54349512244037,0.159790103766666,-3.40130652417632,0.000670645824997049,0.00363673419610762
"ENSMUSG00000097055",28.7264875311507,2.06004789676357,0.605730134730676,3.40093348282816,0.000671561667687818,0.00364074699340366
"ENSMUSG00000054727",77.2420198801501,5.22139812117538,1.53531639497021,3.40086130668636,0.000671738999377021,0.00364075503746122
"ENSMUSG00000019857",769.428809728533,0.779510953626695,0.229251112826741,3.40024937726614,0.000673244216935175,0.00364795819613344
"ENSMUSG00000139144",234.084202379342,1.58184134924152,0.46525424578236,3.39995037891924,0.00067398082976374,0.00365099400822304
"ENSMUSG00000028878",953.613524720836,-0.693414787676615,0.203974099629776,-3.3995237088199,0.000675033272478447,0.00365573865377812
"ENSMUSG00000053559",349.417603182624,-1.02604518679215,0.30183510500964,-3.39935670093572,0.000675445637160041,0.00365701529073261
"ENSMUSG00000032673",167.878824099833,1.23041107355213,0.361966088158881,3.39924405573612,0.000675723905375787,0.00365756542141184
"ENSMUSG00000015709",631.58000280728,-0.922437008451042,0.271410863521181,-3.3986738647219,0.000677134087977826,0.00366424050117431
"ENSMUSG00000067219",15.1038495629618,-4.81612137056791,1.41718391239816,-3.39837428892208,0.000677876087418104,0.00366729723383967
"ENSMUSG00000033364",2046.34674008269,0.8049935245045,0.236888827113339,3.39819118661663,0.000678329973479744,0.0036687940885383
"ENSMUSG00000063316",14211.3864342962,0.638765929912046,0.188044224426814,3.39689204419385,0.00068155849573224,0.00368529305187785
"ENSMUSG00000031993",1023.98080930528,-0.831238859609519,0.244719926847227,-3.39669462278174,0.000682050359636072,0.00368698972477943
"ENSMUSG00000037316",1114.55070478996,0.914950500089271,0.269388131534621,3.39640241341399,0.000682778987847682,0.00368996506510008
"ENSMUSG00000026536",6.9273406242615,-7.17086113802039,2.11222630366549,-3.39493032805069,0.000686460670302495,0.00370814990103802
"ENSMUSG00000049411",58.0357725816208,-1.23478654161547,0.363716608530851,-3.39491382206358,0.000686502056157203,0.00370814990103802
"ENSMUSG00000030177",524.853086154362,0.801270431988665,0.236031478783702,3.394760885784,0.000686885627244485,0.00370925404967914
"ENSMUSG00000139920",65.8918031693462,1.48433248403341,0.437314394382536,3.39419992367094,0.000688294251531134,0.0037158915733248
"ENSMUSG00000029408",14.6403787699742,-2.51302638839316,0.740618061939197,-3.39314758515769,0.000690944009965822,0.00372922439581136
"ENSMUSG00000022422",358.478604134589,0.798700500966957,0.235512445808305,3.39133033171868,0.000695542137019683,0.00375306343624069
"ENSMUSG00000058756",383.108430067193,0.699813127186645,0.206382707069813,3.39085157435172,0.000696758242775525,0.00375864582032946
"ENSMUSG00000023953",343.339083474455,-0.676994952453972,0.199686371636704,-3.39029121970151,0.00069818412606326,0.00376535664131642
"ENSMUSG00000006720",285.044553238065,0.931459493318487,0.274773892317319,3.38991264949875,0.000699148973466465,0.00376957821527336
"ENSMUSG00000034883",207.912962852603,1.10569426978296,0.326183383776273,3.38979336403399,0.000699453248410181,0.00377023693181057
"ENSMUSG00000074088",4146.71175572917,0.519006289876865,0.153128538562493,3.38935050741736,0.000700583969806101,0.00377468471347957
"ENSMUSG00000064358",2214.53893768964,0.934379825987133,0.275682965265965,3.38932739310059,0.00070064303293576,0.00377468471347957
"ENSMUSG00000085389",72.640303032547,1.45543118869687,0.429427304895393,3.38923764768849,0.000700872399819885,0.00377493812847838
"ENSMUSG00000082319",182.807653586054,-0.788691716373054,0.232753012867741,-3.38853493948634,0.000702670760358744,0.00378265611608618
"ENSMUSG00000038692",14.9767651333302,-4.802983976182,1.4174132980392,-3.38855574646174,0.000702617449905008,0.00378265611608618
"ENSMUSG00000026200",66.1971743115195,-1.69080556960615,0.499001479597625,-3.38837786807676,0.000703073321132839,0.00378383936593041
"ENSMUSG00000057572",838.892053728805,0.802853077978599,0.236961778335373,3.38811214035674,0.000703754846878558,0.00378652295992039
"ENSMUSG00000086549",15.2810678000619,5.64787941980574,1.6670385706126,3.38797165186783,0.000704115413068579,0.00378747869892747
"ENSMUSG00000003032",1768.01468875879,-1.01316653244302,0.299057085032494,-3.3878700193073,0.000704376361836917,0.00378789823259001
"ENSMUSG00000035476",491.998816249834,0.890954459765877,0.262991609416306,3.38776762400632,0.000704639359874228,0.00378832856578447
"ENSMUSG00000090523",96.164835357461,-1.72105720181857,0.508072104734184,-3.38742707143704,0.000705514711430247,0.00379204999622322
"ENSMUSG00000022855",2667.12834915327,0.384972748989199,0.113661244427865,3.38701860011326,0.000706565973237192,0.00379671474432983
"ENSMUSG00000030701",84.4041376573405,2.04478449263818,0.603784011162747,3.38661583419607,0.000707603976397599,0.00380130584518316
"ENSMUSG00000070583",42.0304265953432,-2.06754483681699,0.610602613083754,-3.38607269689721,0.000709005986751965,0.0038078495329994
"ENSMUSG00000032902",5499.88960209904,0.821494534357742,0.242619070012041,3.38594379377091,0.0007093391055503,0.0038086506331207
"ENSMUSG00000047443",139.133912514279,-0.953633483921896,0.281655210111255,-3.38581872334337,0.000709662458672508,0.00380939889664392
"ENSMUSG00000073591",26.6787153647518,-3.06201007296018,0.904564037792726,-3.38506722026221,0.000711608256612873,0.00381885364046473
"ENSMUSG00000024477",688.942971839517,0.693120397902595,0.204872658339127,3.38317666945712,0.000716525229291839,0.00384424419467692
"ENSMUSG00000015363",1156.42235996979,-0.421726610436297,0.12466444387201,-3.38289409022891,0.000717262871382953,0.00384620836288854
"ENSMUSG00000117886",5.35803042135274,-5.77212207236184,1.70625209001875,-3.38292454328856,0.000717183343103536,0.00384620836288854
"ENSMUSG00000097203",10.2622421271117,-5.18724038805255,1.53383883757469,-3.38186793878203,0.000719947464200552,0.00385927958969109
"ENSMUSG00000038880",1260.41681920717,0.888202175124808,0.262640291815003,3.3818199370203,0.000720073273520899,0.00385927958969109
"ENSMUSG00000028958",185.052735375487,-1.0086377040183,0.298286416501169,-3.3814402809534,0.000721069045851577,0.00386361633677822
"ENSMUSG00000021214",4.95059186769071,-5.71658585329318,1.6908597704711,-3.38087519327546,0.000722553542660804,0.00387056883499335
"ENSMUSG00000079084",69.7535171230492,-1.6618629566459,0.491591213058653,-3.38057905125252,0.000723332647153092,0.00387374007414838
"ENSMUSG00000013236",3084.79792730348,-1.00228588041245,0.296548322257757,-3.37983999633378,0.000725280393345559,0.00388316660559256
"ENSMUSG00000007379",838.27635699922,1.24637497407139,0.368790227525182,3.37963124032696,0.000725831442303935,0.00388410808515396
"ENSMUSG00000003868",8464.10097522019,0.612482514909314,0.181227197994293,3.3796390480451,0.000725810825430845,0.00388410808515396
"ENSMUSG00000022841",5478.59804838758,-0.619099917512604,0.18320484606088,-3.37927697232896,0.000726767486445948,0.00388811215487775
"ENSMUSG00002076161",80.0748616653164,3.0641253693647,0.906865468774815,3.37880917828348,0.000728005206245207,0.00389372766471216
"ENSMUSG00000026726",15.7395138851077,-3.70556322506728,1.09689891836899,-3.3782175941765,0.000729573261742157,0.00390110661443947
"ENSMUSG00000044071",8.80773132332162,-4.98461136366527,1.47608018762553,-3.37692450955776,0.000733011647440932,0.00391848002804468
"ENSMUSG00000017802",1556.74000736279,-0.52336397208982,0.15503031748628,-3.37588144419647,0.000735796179137904,0.00393235004978605
"ENSMUSG00000043456",15.3734813599029,-3.37014700315851,0.998529254711447,-3.3751109316596,0.000737859419158692,0.00394235907464815
"ENSMUSG00000091845",120.544564546226,1.0617807503881,0.314648053869018,3.37450283684291,0.000739491537672632,0.00395006006088085
"ENSMUSG00000049699",13.352713422595,-5.59836882448602,1.65912614079642,-3.37428763662218,0.000740069935082955,0.00395212998090212
"ENSMUSG00000063049",531.874658606076,0.565940186677397,0.167736407938541,3.37398537164788,0.000740883047539265,0.00395545193817765
"ENSMUSG00000042744",1113.55407319675,-0.816637364191394,0.242087475538731,-3.37331521332974,0.000742688777054718,0.00396407023463286
"ENSMUSG00000089682",241.778204191597,-0.697963913831528,0.206921970470288,-3.37307784304011,0.00074332934671022,0.00396646669955886
"ENSMUSG00000003154",323.089137922315,-1.30539724837662,0.387055605618452,-3.37263491195485,0.000744526016896213,0.0039718285632103
"ENSMUSG00000118671",64.2826787770075,1.63606011864022,0.485139930688803,3.37234685324158,0.000745305227149098,0.00397496121146186
"ENSMUSG00000010307",64.9330548924238,-1.58930889447677,0.47129649318436,-3.37220606870731,0.000745686330372555,0.00397596955550692
"ENSMUSG00000031527",1648.09293443244,0.531985160855097,0.15781022505894,3.37104367385831,0.000748839851906292,0.00399175599739131
"ENSMUSG00000053684",580.640549615014,0.573139646237964,0.170043300107509,3.37055118240824,0.000750179689223508,0.00399786879940374
"ENSMUSG00000064302",2699.77228900752,-0.449324808643975,0.133328634905608,-3.37005481952231,0.000751532311152641,0.00400404656976436
"ENSMUSG00000072945",5.73482059858777,-5.41896867413107,1.60808480934705,-3.36982766246725,0.000752152084359367,0.0040063176626129
"ENSMUSG00000036246",181.463653182984,-1.11229214670721,0.330129938977297,-3.36925560327232,0.000753714988711282,0.00401360985758189
"ENSMUSG00000030763",1091.87283077105,0.589666695453084,0.175017929930568,3.36917877892289,0.000753925107562381,0.00401369643275175
"ENSMUSG00000020516",950.789662157998,0.693990979795257,0.205988210358393,3.36908106822134,0.000754192430330406,0.00401408742353746
"ENSMUSG00000007815",11315.6940136483,-0.395214385766053,0.117336564665025,-3.36821166440588,0.000756574875898607,0.00402573277579151
"ENSMUSG00000025139",1524.06887565472,-0.622148631554815,0.184741147452282,-3.36767764049703,0.000758041735500494,0.00403250156521126
"ENSMUSG00000006191",333.479192975138,0.931412610880544,0.276620100772934,3.36711832682435,0.000759580892155084,0.0040396513719956
"ENSMUSG00000030990",728.617866370276,0.70787597202665,0.210238290800493,3.36701734651369,0.000759859085560922,0.00404009309385037
"ENSMUSG00000032870",1295.5747241652,-0.946076687088705,0.281020548146104,-3.36657476946075,0.00076107946943958,0.00404554283319052
"ENSMUSG00000048701",5002.47827649729,0.674807086826957,0.200479324415029,3.36596847977192,0.000762754237001217,0.00405340444632269
"ENSMUSG00000038485",984.970449423905,-0.626826288496324,0.186243713402708,-3.36562387553431,0.000763707669513765,0.00405742971250012
"ENSMUSG00000028484",4720.2674615223,0.988718013586679,0.293800443535323,3.36527066361562,0.000764686065547858,0.00406158550567031
"ENSMUSG00000008226",306.046476026226,0.803902861194185,0.238912041098784,3.36484865935155,0.000765856541987996,0.00406675912934585
"ENSMUSG00000005667",5442.99058873661,0.689023949473337,0.204817702056005,3.36408397592965,0.00076798171670362,0.00407699832375173
"ENSMUSG00000038930",212.98761823055,0.841754297083876,0.250250365873219,3.36364861704267,0.000769194091668769,0.00408238771440917
"ENSMUSG00000113204",516.771414112914,1.10040758834636,0.327243580864769,3.36265599294091,0.000771964970123711,0.00409604375741705
"ENSMUSG00000038535",565.05195936828,1.23353105306514,0.366855765099596,3.36244151084898,0.000772564906217396,0.00409747994882404
"ENSMUSG00000033170",809.262611522933,-2.01120246941312,0.598141763608399,-3.36241772732969,0.00077263145866543,0.00409747994882404
"ENSMUSG00000024395",6.4036114889541,-5.34280656597198,1.58906205386103,-3.36223909757978,0.000773131481112145,0.00409908173750214
"ENSMUSG00000035960",1778.60319532161,0.790510453138432,0.235144248113841,3.36181071610019,0.000774331835810503,0.00410439486139802
"ENSMUSG00000054051",487.29863214294,0.691784607674364,0.205836100166598,3.36085170246839,0.000777025333437513,0.00411761773828776
"ENSMUSG00000049047",254.184661181327,-1.34992338865657,0.401697275037387,-3.36054903168295,0.000777877222393614,0.00412107728056228
"ENSMUSG00000002633",227.724902352406,-7.84814635341534,2.33604198072564,-3.35959131649573,0.000780578496863799,0.00413433031442008
"ENSMUSG00000000826",4091.28657989303,-0.595082519293673,0.177147725031559,-3.35924449036903,0.000781558879785234,0.00413846420641266
"ENSMUSG00000037991",289.116974163921,0.68363495456043,0.203612658872384,3.35752677827808,0.000786431254216929,0.00416319935753191
"ENSMUSG00000033389",294.777714221763,-1.41368714954224,0.421096700006147,-3.35715561181458,0.00078748778363974,0.00416705051433619
"ENSMUSG00000067889",575.17309316791,1.42437187100125,0.42428263170816,3.35712981053864,0.000787561276207376,0.00416705051433619
"ENSMUSG00000004035",134.778619921044,0.993982437527657,0.296109738208536,3.35680428324057,0.000788489057860864,0.00417089357535803
"ENSMUSG00000128145",34.3131247476585,3.24213318491273,0.966021327926043,3.35617143347475,0.00079029563957542,0.00417831484212704
"ENSMUSG00000032322",64.5921211714526,-3.5798335434421,1.06662046705212,-3.35623931287939,0.000790101682020807,0.00417831484212704
"ENSMUSG00000021569",2256.26785390924,0.473712603593641,0.14117801613272,3.35542754155369,0.000792424122620614,0.00418849860473249
"ENSMUSG00000025362",27855.6565051153,0.613773883376196,0.182923788453782,3.3553530055566,0.000792637683977213,0.00418855809317617
"ENSMUSG00000035112",97.8063326496879,-2.09398693401646,0.624117850205411,-3.35511463632594,0.00079332102074866,0.0041910993655474
"ENSMUSG00000009733",329.040707611269,-0.709906554641394,0.211609441794867,-3.35479621618005,0.000794234693747237,0.00419485589268949
"ENSMUSG00000032834",2578.4484826466,0.536511551244877,0.159931890449095,3.35462520788275,0.000794725787000861,0.00419637916196527
"ENSMUSG00000033450",118.646734085204,1.10881956154084,0.330561092663994,3.35435593041169,0.000795499656154374,0.0041993944112749
"ENSMUSG00000029922",6420.70709691897,0.893759301340822,0.26646415142036,3.35414462537167,0.000796107409585513,0.0042015314320822
"ENSMUSG00000027624",827.868432469239,-0.968795193173711,0.288919162588873,-3.35317043180098,0.000798914952420352,0.00421317864627261
"ENSMUSG00000048251",271.736831818544,1.64328004512855,0.490078359295631,3.353096528258,0.000799128310660382,0.00421317864627261
"ENSMUSG00000024054",1876.37534607164,1.01480162200596,0.302628909560578,3.35328711153032,0.000798578207692273,0.00421317864627261
"ENSMUSG00000025085",658.858392128855,-0.797842029670849,0.237938025899425,-3.35315058051331,0.000798972257548244,0.00421317864627261
"ENSMUSG00000025422",25.4440337777762,-3.07843495551337,0.918202868057075,-3.35267407956083,0.000800348928071632,0.00421853976751402
"ENSMUSG00000028382",3584.07661204139,0.62936610334223,0.187736417528004,3.35239220833831,0.000801164325004189,0.00422176283657082
"ENSMUSG00000085412",16.2026886316182,-4.13217319935243,1.23272348594324,-3.35206820221376,0.000802102562128753,0.00422242205581972
"ENSMUSG00000055932",2694.88213520391,-0.64310601989388,0.191847815135172,-3.35216754718192,0.000801814776710274,0.00422242205581972
"ENSMUSG00000018849",1614.54313175645,0.5335454411283,0.159163541400302,3.35218377546913,0.000801767775237431,0.00422242205581972
"ENSMUSG00000042514",47.7647302837606,2.71765661644892,0.810740470983773,3.35206729368185,0.000802105194432909,0.00422242205581972
"ENSMUSG00000040093",455.614437477868,-1.46569398608549,0.437290351099305,-3.35176383929094,0.000802984846371864,0.00422582369745417
"ENSMUSG00000057278",1682.49918641006,1.01410497456445,0.30256403839251,3.35170359290642,0.000803159594739284,0.00422582369745417
"ENSMUSG00000029447",15012.8125067354,0.611378196176592,0.182422651378112,3.35143794675679,0.00080393053878898,0.00422880535444284
"ENSMUSG00000027761",19.8539069816465,2.96552782964135,0.884874011266114,3.35135600309715,0.000804168489848689,0.00422898257907728
"ENSMUSG00000029504",1178.68151667514,0.692655070332316,0.206691602400025,3.35115245268538,0.000804759849980494,0.00423101775875981
"ENSMUSG00000027115",513.480117535316,1.27451791190154,0.38053870544198,3.34924645949284,0.000810316806166126,0.00425915185449695
"ENSMUSG00000046814",29.4359052473868,-1.61273766369533,0.481537166407139,-3.34914473108763,0.000810614395639626,0.00425963463130021
"ENSMUSG00000045639",750.703099740356,-0.659941794242456,0.197100361569776,-3.34825258049477,0.00081322858116607,0.00427120358814366
"ENSMUSG00000057858",398.449523921509,0.769400550405256,0.22979060857518,3.34826803922029,0.000813183217386587,0.00427120358814366
"ENSMUSG00000001604",781.518653518782,1.07749699470287,0.321826022868016,3.34807292803901,0.000813755945269683,0.00427243718942908
"ENSMUSG00000029998",1582.08893252185,-0.577062574760153,0.172358740030158,-3.34803198642079,0.000813876172483978,0.00427243718942908
"ENSMUSG00000015542",291.67878609152,0.832709745076582,0.2488300547358,3.34649986699046,0.000818387188269514,0.00429476551090856
"ENSMUSG00000022962",10996.0078675776,0.475064150049337,0.141960774618573,3.34644658938895,0.000818544469959678,0.00429476551090856
"ENSMUSG00000040033",607.275152588144,-0.840023080564702,0.251097194603586,-3.34541005880559,0.00082161001495651,0.00430648449358471
"ENSMUSG00000021302",555.663373570798,0.791195560759163,0.236497285637364,3.34547417162476,0.000821420092325147,0.00430648449358471
"ENSMUSG00000069805",21.9257530087436,4.85055138849182,1.44991110402598,3.34541295326537,0.000821601439764839,0.00430648449358471
"ENSMUSG00000022280",572.425742616311,-0.953455932185396,0.28499434706133,-3.345525769254,0.00082126727326198,0.00430648449358471
"ENSMUSG00000020630",384.202200944121,0.644893052649966,0.192796551515591,3.34494080718977,0.000823001328812656,0.00431260030228087
"ENSMUSG00000040446",1090.82059956269,0.508965500842918,0.152162737437254,3.34487608079999,0.000823193411640939,0.00431260030228087
"ENSMUSG00000024052",330.60305253324,-0.851077612385417,0.254672380168692,-3.34185282213043,0.000832211750491209,0.00435874325377435
"ENSMUSG00000028140",1141.12783240983,0.581194372286027,0.173919418441317,3.34174514550904,0.000832534632253797,0.00435933156959601
"ENSMUSG00000090704",155.609435829447,1.14569843783317,0.342871044714937,3.34148495620477,0.000833315322016752,0.0043623161635992
"ENSMUSG00000009394",12.1171158924729,-3.89820069386344,1.16669089860399,-3.34124548201057,0.000834034456835821,0.00436497709664531
"ENSMUSG00000011267",564.054391865776,0.882162635276931,0.264069939789926,3.34064011973006,0.000835854911877525,0.00437339906381407
"ENSMUSG00000048776",5.38041993809822,-6.76064188431636,2.02442208987937,-3.33954164900423,0.000839167665793675,0.00438851410775252
"ENSMUSG00000037106",5.38041993809822,-6.76064188431636,2.02442208987937,-3.33954164900423,0.000839167665793675,0.00438851410775252
"ENSMUSG00000033114",71.8010021172344,-3.16090312815792,0.946847541894896,-3.33834433559611,0.0008427923769348,0.00440635691213588
"ENSMUSG00000025192",370.127966069032,-0.730153984070418,0.218727394902095,-3.33819174501321,0.000843255366995953,0.00440766450852921
"ENSMUSG00000028602",126.692140805653,-1.16693713941147,0.349594045411448,-3.3379777336827,0.000843905117235417,0.00440994738698689
"ENSMUSG00000021711",1132.05192737576,0.802137992575078,0.240330471366615,3.33764581750204,0.000844913751737932,0.00441410404137828
"ENSMUSG00000032051",292.46490066238,0.759435927225786,0.227552371722608,3.3374116098054,0.000845626140165108,0.00441671130322361
"ENSMUSG00000022702",695.097365281535,0.624308500519419,0.187108898103508,3.3366050831749,0.000848083612920476,0.00442842953894212
"ENSMUSG00000018604",1287.98967065871,-1.58898273123507,0.476363981986739,-3.33564835151476,0.000851007346000467,0.00444257591820315
"ENSMUSG00000081343",8.42984479921449,5.64554863544343,1.69266119955292,3.33530929694292,0.000852045724411049,0.00444575470720927
"ENSMUSG00000042082",55.131071911178,-2.04397825657756,0.612824530338762,-3.33534014287527,0.000851951208015055,0.00444575470720927
"ENSMUSG00000030104",2488.63915631451,-0.539722009469982,0.161845451556131,-3.33479874955148,0.000853611528606607,0.00445280249137596
"ENSMUSG00000020823",2803.04389873507,-0.801188860973212,0.240284686628153,-3.33433175545254,0.000855046095015117,0.00445916230508639
"ENSMUSG00000021510",172.873636506466,1.4663838866657,0.439918879921284,3.33330519237565,0.00085820747288091,0.00447452216533023
"ENSMUSG00000102252",2474.98421589603,0.708776039575179,0.212705540908259,3.33219358813449,0.000861642962424451,0.00449130309517518
"ENSMUSG00000086096",39.349689742554,2.14100639380791,0.642593446581372,3.33182108407449,0.000862797061708314,0.00449618685265767
"ENSMUSG00000019969",2519.01557734748,-0.658530775418985,0.197665322056986,-3.33154429196809,0.000863655552451519,0.00449952807195678
"ENSMUSG00000029910",2146.19048710641,0.644569724623194,0.193486946603127,3.33133441784737,0.000864307020129084,0.00450178931943461
"ENSMUSG00000034312",1311.23911131825,-0.713823450199231,0.21429362906077,-3.33105306642973,0.000865181074488966,0.00450520849250995
"ENSMUSG00000029401",207.159708162754,-0.906747238142188,0.272315535956427,-3.32976682713863,0.00086918739041611,0.0045249322934813
"ENSMUSG00000105703",6.56166208104623,-7.09249235718654,2.13016827269347,-3.32954558008627,0.000869878251447306,0.00452625265593491
"ENSMUSG00000046417",104.858301496462,-1.42403399526346,0.427688713752236,-3.32960386719117,0.000869696196073725,0.00452625265593491
"ENSMUSG00000036882",329.018688385685,-0.982712129453539,0.295189255379632,-3.32909179973272,0.00087129680899324,0.00453249475713468
"ENSMUSG00000020089",3951.39041548789,0.634712561605873,0.190670514100288,3.32884486414103,0.000872069652373065,0.00453537555456718
"ENSMUSG00000030030",99.2590933872266,1.52797792128715,0.459080310492949,3.3283455778063,0.00087363422926023,0.00454237144214058
"ENSMUSG00000020863",2286.08239441702,0.864437766889269,0.259817671952077,3.32709380541564,0.000877568265259063,0.00456168048303381
"ENSMUSG00000045348",255.001061989462,-1.09343381941593,0.328656291568737,-3.32698277034884,0.000877918015084886,0.00456235305831262
"ENSMUSG00000087370",356.342827475541,0.864773282443587,0.259934143972573,3.32689376327119,0.000878198472166032,0.00456266528675672
"ENSMUSG00000053414",3006.97420096809,0.901033582807688,0.270841892270367,3.32678809490902,0.000878531536004308,0.0045632506074845
"ENSMUSG00000046805",9.3259643603607,-3.50978346077152,1.0550618234369,-3.32661402659635,0.000879080450008791,0.00456495651792877
