"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000008730",3577.82383233777,2.27067894983235,0.141836879244129,16.009087071946,1.10418061746616e-57,1.99507034565844e-55
"ENSMUSG00000036880",759.097935035152,-2.70291759200372,0.169596431495933,-15.9373494369104,3.4883925112405e-57,6.25085342386087e-55
"ENSMUSG00000047878",759.281076054135,-4.56987789662111,0.28678248727991,-15.9349963798896,3.62221700131099e-57,6.43745155921516e-55
"ENSMUSG00000022208",1053.35218672733,8.07758806624721,0.506982432317315,15.9326784348842,3.75904290178301e-57,6.62630635743571e-55
"ENSMUSG00000027999",420.317089114187,3.63487714557496,0.228721926230467,15.8921237044513,7.18514998755319e-57,1.25635824217845e-54
"ENSMUSG00000045817",7346.58239824573,2.94830271429034,0.185737850621987,15.8734620025873,9.67535728650133e-57,1.67824877348737e-54
"ENSMUSG00000005054",1342.40741972465,-2.90675922327489,0.183242291021997,-15.8629277502646,1.14432544360821e-56,1.96914795780264e-54
"ENSMUSG00000037405",740.353396387799,-3.91884931965149,0.247282548090072,-15.8476582756016,1.45917741802614e-56,2.49117202973564e-54
"ENSMUSG00000038486",395.263978266548,3.68761411924144,0.232870104094436,15.8354982215579,1.77051225971285e-56,2.99908178242922e-54
"ENSMUSG00000029859",1909.48813046918,7.22144700345974,0.456055164200123,15.8345910107727,1.79623262145739e-56,3.01906323243714e-54
"ENSMUSG00000036158",3978.42184890886,5.55674371841163,0.351420060774519,15.8122552997252,2.56131140395692e-56,4.27187337389184e-54
"ENSMUSG00000031137",457.318153654388,5.5476328919943,0.352018557516993,15.7594898721398,5.91081653110772e-56,9.78307817003647e-54
"ENSMUSG00000022346",2026.11885883626,6.03674695703987,0.383262716754257,15.7509371330542,6.76710095756934e-56,1.11154759819711e-53
"ENSMUSG00000027351",4530.72211728821,2.63731730738682,0.167501075534913,15.7450768537728,7.42408675670333e-56,1.21029360194618e-53
"ENSMUSG00000037138",1300.80232856495,7.06891349459913,0.449516765404157,15.7255836459037,1.01015689413429e-55,1.63449416258356e-53
"ENSMUSG00000001930",333.228500052268,-8.72047171674024,0.555475068881172,-15.6991235165691,1.53346093059469e-55,2.46285184423364e-53
"ENSMUSG00000040483",265.577482873973,-8.39730845180999,0.539405576781287,-15.5677078867408,1.20653908696198e-54,1.923542682611e-52
"ENSMUSG00000070327",1344.50704662384,-3.91237920250378,0.252200915353413,-15.5129460851532,2.83563972390406e-54,4.48776207983123e-52
"ENSMUSG00000031805",1278.89620569324,-3.93182302271341,0.253677435895662,-15.4993013423968,3.50684726814613e-54,5.50981612086554e-52
"ENSMUSG00000003418",165.673463860424,-4.62574872652414,0.298961374896427,-15.4727303088123,5.30101682020076e-54,8.26882350328007e-52
"ENSMUSG00000033491",244.518997483015,-8.79907483490274,0.56907843666904,-15.461971967179,6.26508125297914e-54,9.70282083764955e-52
"ENSMUSG00000039682",5706.12183393201,-2.05151507869032,0.132728835761766,-15.4564384364266,6.82703560926224e-54,1.04981408567393e-51
"ENSMUSG00000028266",1115.75954512568,5.06658572871313,0.327913937128546,15.4509618379745,7.4326001066084e-54,1.13488475712312e-51
"ENSMUSG00000038526",1058.24903985984,7.76730213745457,0.503120122174399,15.4382657244668,9.05011625545867e-54,1.37220014441157e-51
"ENSMUSG00000002985",4997.10170497908,-3.51899860826235,0.228079169244242,-15.4288470092329,1.04724409087024e-53,1.5768296096006e-51
"ENSMUSG00000030283",313.267433240159,-8.16901727235153,0.529772482661303,-15.4198595429393,1.20365862823149e-53,1.79984319843553e-51
"ENSMUSG00000042102",583.482177139168,-10.79879168201,0.701151341764766,-15.4015132522316,1.59883522327124e-53,2.37437981581966e-51
